TrackIndex,TrackName,TrackType,TrackVolume,TrackPan,TrackMute,TrackSolo,ClipFileName,ClipMobID,ClipTimelineStart,ClipTimelineEnd,ClipSourceStart,ClipLength,ClipGain,ClipVolume,ClipPan,ClipEffects,FadeInLength,FadeOutLength,CrossfadeLength,FadeInType,FadeOutType
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","488A4C04-4208-06A3-6625-DAF5EBE2502D",2298.680,2302.320,6.000,3.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","308E4C04-4208-06A3-9ECA-DAF5EBE2502D",2302.320,2306.200,6.000,3.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","308E4C04-4208-06A3-3692-DAF5EBE2502D",2306.200,2311.880,6.000,5.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","308E4C04-4208-06A3-E13E-DAF5EBE2502D",2311.960,2316.400,6.000,4.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","488A4C04-4208-06A3-DA65-DAF5EBE2502D",2326.840,2328.080,6.000,1.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","488A4C04-4208-06A3-43C7-DAF5EBE2502D",2328.080,2353.280,6.000,25.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","488A4C04-4208-06A3-0C8B-DAF5EBE2502D",2353.280,2356.560,6.000,3.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","488A4C04-4208-06A3-D3AE-DAF5EBE2502D",2356.560,2360.920,6.000,4.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","308E4C04-4208-06A3-2975-DAF5EBE2502D",2366.840,2370.760,6.000,3.920,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
6,"Audio 5","Audio",1.000,0.000,false,false,"07-ROZA-250607_1503.wav","308E4C04-4208-06A3-656A-DAF5EBE2502D",2401.160,2420.720,6.000,19.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-BC2B-DAF5EBE2502D",46.760,52.240,6.000,5.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-A7F0-DAF5EBE2502D",52.240,93.760,6.000,41.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-6CDD-DAF5EBE2502D",93.760,96.600,6.000,2.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-435D-DAF5EBE2502D",96.600,99.440,6.000,2.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-F13E-DAF5EBE2502D",104.360,113.400,6.000,9.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-AF8D-DAF5EBE2502D",113.400,116.600,6.000,3.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-52B1-DAF5EBE2502D",116.600,118.240,6.000,1.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-DD78-DAF5EBE2502D",124.680,127.840,6.000,3.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-0148-DAF5EBE2502D",127.840,132.480,6.000,4.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-E7C6-DAF5EBE2502D",132.480,134.720,6.000,2.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-B0CE-DAF5EBE2502D",134.720,136.040,6.000,1.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-0813-DAF5EBE2502D",136.040,140.320,6.000,4.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-58BD-DAF5EBE2502D",140.320,148.960,6.000,8.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-D4D5-DAF5EBE2502D",148.960,155.680,6.000,6.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-AA5F-DAF5EBE2502D",155.760,161.280,6.000,5.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-0DCC-DAF5EBE2502D",167.800,171.960,6.000,4.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-51CD-DAF5EBE2502D",171.960,175.760,6.000,3.800,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-2357-DAF5EBE2502D",175.920,194.000,6.000,18.080,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-AE12-DAF5EBE2502D",194.000,210.840,6.000,16.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-529B-DAF5EBE2502D",220.880,225.160,6.000,4.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-5330-DAF5EBE2502D",225.160,226.800,6.000,1.640,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-8190-DAF5EBE2502D",226.880,229.360,6.000,2.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-E89B-DAF5EBE2502D",229.360,232.600,6.000,3.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-33E7-DAF5EBE2502D",232.600,239.080,6.000,6.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-D4A3-DAF5EBE2502D",239.080,249.920,6.000,10.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-C828-DAF5EBE2502D",249.920,255.520,6.000,5.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-23C4-DAF5EBE2502D",255.520,272.240,6.000,16.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-CC32-DAF5EBE2502D",272.240,275.280,6.000,3.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-6F88-DAF5EBE2502D",285.520,291.480,6.000,5.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-7337-DAF5EBE2502D",291.480,292.360,6.000,0.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-6DC0-DAF5EBE2502D",292.360,304.800,6.000,12.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-B835-DAF5EBE2502D",307.960,325.000,6.000,17.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-10BE-DAF5EBE2502D",325.000,331.000,6.000,6.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-4116-DAF5EBE2502D",331.000,334.120,6.000,3.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-2812-DAF5EBE2502D",334.120,335.520,6.000,1.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-CE1A-DAF5EBE2502D",335.520,339.360,6.000,3.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-D984-DAF5EBE2502D",340.240,348.080,6.000,7.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-5C20-DAF5EBE2502D",358.600,361.720,6.000,3.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-289A-DAF5EBE2502D",361.720,363.080,6.000,1.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-560C-DAF5EBE2502D",363.080,375.200,6.000,12.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-0725-DAF5EBE2502D",375.200,386.920,6.000,11.720,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-1032-DAF5EBE2502D",393.840,401.200,6.000,7.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-B723-DAF5EBE2502D",401.280,428.560,6.000,27.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-ECBF-DAF5EBE2502D",428.560,431.160,6.000,2.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-7A24-DAF5EBE2502D",431.160,453.200,6.000,22.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-7C23-DAF5EBE2502D",458.960,470.920,6.000,11.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-9CC7-DAF5EBE2502D",471.600,499.760,6.000,28.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-A62C-DAF5EBE2502D",499.760,528.080,6.000,28.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-69E0-DAF5EBE2502D",528.080,531.600,6.000,3.520,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-9049-DAF5EBE2502D",531.600,539.200,6.000,7.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-C235-DAF5EBE2502D",545.680,548.800,6.000,3.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-84C8-DAF5EBE2502D",549.960,552.200,6.000,2.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-57E8-DAF5EBE2502D",552.200,560.320,6.000,8.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-FB44-DAF5EBE2502D",560.320,570.640,6.000,10.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-7AD9-DAF5EBE2502D",572.000,580.240,6.000,8.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-4C9F-DAF5EBE2502D",595.600,597.480,6.000,1.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-7E9D-DAF5EBE2502D",597.480,599.160,6.000,1.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-E199-DAF5EBE2502D",600.280,602.720,6.000,2.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-F8B6-DAF5EBE2502D",602.720,611.480,6.000,8.760,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-2FDA-DAF5EBE2502D",611.480,616.600,6.000,5.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-0C8A-DAF5EBE2502D",616.680,640.800,6.000,24.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-4E13-DAF5EBE2502D",640.800,651.280,6.000,10.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-F1BE-DAF5EBE2502D",678.960,683.720,6.000,4.760,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-9E08-DAF5EBE2502D",683.720,689.040,6.000,5.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-5EB6-DAF5EBE2502D",689.040,695.880,6.000,6.840,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-B33C-DAF5EBE2502D",695.880,710.080,6.000,14.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-7C41-DAF5EBE2502D",710.160,724.840,6.000,14.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-6B2C-DAF5EBE2502D",733.480,768.880,6.000,35.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-B0FF-DAF5EBE2502D",768.880,775.040,6.000,6.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-5603-DAF5EBE2502D",777.520,782.520,6.000,5.000,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-17C1-DAF5EBE2502D",782.520,785.760,6.000,3.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-639D-DAF5EBE2502D",791.680,798.960,6.000,7.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-2F74-DAF5EBE2502D",798.960,815.880,6.000,16.920,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-AB4C-DAF5EBE2502D",815.880,831.000,6.000,15.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-783A-DAF5EBE2502D",831.000,832.240,6.000,1.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-AD12-DAF5EBE2502D",840.520,841.960,6.000,1.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-9F81-DAF5EBE2502D",841.960,847.360,6.000,5.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-C81C-DAF5EBE2502D",847.360,900.800,6.000,53.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-F183-DAF5EBE2502D",900.880,902.040,6.000,1.160,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-8855-DAF5EBE2502D",913.000,920.240,6.000,7.240,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-CAF4-DAF5EBE2502D",921.680,925.640,6.000,3.960,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-F479-DAF5EBE2502D",925.640,935.520,6.000,9.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-8652-DAF5EBE2502D",944.920,955.480,6.000,10.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-C22A-DAF5EBE2502D",955.480,970.760,6.000,15.280,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-8B75-DAF5EBE2502D",986.720,989.600,6.000,2.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-4E3C-DAF5EBE2502D",989.600,1008.080,6.000,18.480,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-0B59-DAF5EBE2502D",1008.080,1020.880,6.000,12.800,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-B45D-DAF5EBE2502D",1020.880,1021.560,6.000,0.680,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-9DE2-DAF5EBE2502D",1021.560,1034.000,6.000,12.440,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-6D0F-DAF5EBE2502D",1042.520,1045.120,6.000,2.600,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-D221-DAF5EBE2502D",1045.120,1057.000,6.000,11.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-0134-DAF5EBE2502D",1057.000,1060.880,6.000,3.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-4D98-DAF5EBE2502D",1060.880,1075.280,6.000,14.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-921D-DAF5EBE2502D",1075.280,1080.840,6.000,5.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-595C-DAF5EBE2502D",1080.840,1082.160,6.000,1.320,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-2425-DAF5EBE2502D",1082.160,1088.200,6.000,6.040,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-81C3-DAF5EBE2502D",1097.880,1106.000,6.000,8.120,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-D813-DAF5EBE2502D",1106.000,1119.200,6.000,13.200,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-3F2C-DAF5EBE2502D",1119.200,1144.760,6.000,25.560,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-18C9-DAF5EBE2502D",1150.640,1200.520,6.000,49.880,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-87DE-DAF5EBE2502D",1204.880,1215.680,6.000,10.800,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","488A4C04-4208-06A3-5091-DAF5EBE2502D",1248.920,1250.280,6.000,1.360,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
7,"Audio 6","Audio",1.000,0.000,false,false,"08-HERO-250607_1503.wav","308E4C04-4208-06A3-744D-DAF5EBE2502D",1250.280,1260.680,6.000,10.400,0.000,1.000,0.000,"",0.000,0.000,0.000,"Linear","Linear"
